order_id,date_id,order_date,customer_id,channel_id,promo_id,subtotal,discount_amount,tax_rate,total
4600,938,2024-07-26,235,2,,962.91,0,0.045,1006.24
4601,938,2024-07-26,1362,1,,408.13,0,0.0635,434.05
4602,938,2024-07-26,1806,1,,489.84,0,0.056,517.27
4603,938,2024-07-26,1412,2,,617.79,0,0.0625,656.4
4604,938,2024-07-26,207,1,,754.54,0,0.0635,802.45
4605,939,2024-07-27,642,1,,131.08,0,0.06875,140.09
4606,939,2024-07-27,1695,1,,230.42,0,0.045,240.79
4607,939,2024-07-27,405,3,,1029.47,0,0.0625,1093.81
4608,939,2024-07-27,1669,2,,599.08,0,0.06,635.02
4609,939,2024-07-27,335,2,,614.3,0,0.06,651.16
4610,940,2024-07-28,70,1,,520.9,0,0.065,554.76
4611,940,2024-07-28,534,1,,738.48,0,0.045,771.71
4612,940,2024-07-28,1850,1,,1249.79,0,0.0685,1335.4
4613,940,2024-07-28,333,2,,1297.98,0,0.0635,1380.4
4614,940,2024-07-28,1818,1,,132.33,0,0.065,140.93
4615,941,2024-07-29,1260,2,,604.3,0,0.0635,642.67
4616,941,2024-07-29,418,2,,910.03,0,0.0445,950.53
4617,941,2024-07-29,545,2,,489.08,0,0.065,520.87
4618,941,2024-07-29,139,1,,253.52,0,0.0625,269.37
4619,941,2024-07-29,999,3,,92.44,0,0.0475,96.83
4620,942,2024-07-30,1765,1,,243.11,0,0.0625,258.3
4621,942,2024-07-30,687,2,,18.93,0,0.08,20.44
4622,942,2024-07-30,1008,3,,336.9,0,0.07,360.48
4623,942,2024-07-30,118,2,,1315.83,0,0.06,1394.78
4624,942,2024-07-30,1262,1,,202.27,0,0.065,215.42
4625,943,2024-07-31,1265,2,,767.54,0,0.0635,816.28
4626,943,2024-07-31,34,1,,1346.05,0,0,1346.05
4627,943,2024-07-31,501,1,,76.74,0,0.0635,81.61
4628,943,2024-07-31,1154,2,,311.01,0,0.0575,328.89
4629,943,2024-07-31,1857,1,,781,0,0.0685,834.5
4630,944,2024-08-01,1403,1,,351.53,0,0.0625,373.5
4631,944,2024-08-01,1900,1,,292.16,0,0.0725,313.34
4632,944,2024-08-01,566,1,,89.34,0,0.0445,93.32
4633,944,2024-08-01,1692,3,16,178.6,31.52,0.0475,187.08
4634,944,2024-08-01,226,1,,435.36,0,0.065,463.66
4635,944,2024-08-01,220,2,,1169.31,0,0.045,1221.93
4636,944,2024-08-01,99,1,,945.2,0,0.06875,1010.18
4637,945,2024-08-02,1002,3,,245.82,0,0.05125,258.42
4638,945,2024-08-02,682,1,16,134.51,23.74,0.0445,140.5
4639,945,2024-08-02,997,2,16,107.35,18.94,0.0575,113.52
4640,945,2024-08-02,1313,2,,346.49,0,0.056,365.89
4641,945,2024-08-02,530,3,16,98.4,17.36,0.0685,105.14
4642,945,2024-08-02,1287,1,,409.09,0,0.0625,434.66
4643,945,2024-08-02,519,1,,473,0,0.0725,507.29
4644,946,2024-08-03,118,1,,2010.54,0,0.06,2131.17
4645,946,2024-08-03,1918,2,16,898.32,158.53,0.07,961.2
4646,946,2024-08-03,1948,2,,455.25,0,0.056,480.74
4647,946,2024-08-03,1606,3,,375.11,0,0.06,397.62
4648,946,2024-08-03,1526,3,16,277.84,49.03,0.0625,295.2
4649,946,2024-08-03,368,3,,329.84,0,0.056,348.31
4650,946,2024-08-03,1208,1,,1232.5,0,0.07,1318.78
4651,946,2024-08-03,500,3,16,547.63,96.65,0.0485,574.19
4652,947,2024-08-04,1494,3,16,912.16,160.97,0.08,985.13
4653,947,2024-08-04,71,3,16,400.46,70.68,0.0685,427.89
4654,947,2024-08-04,1034,1,,442.72,0,0.056,467.51
4655,947,2024-08-04,1293,1,,205.16,0,0.065,218.5
4656,947,2024-08-04,1246,1,,443.08,0,0.0625,470.77
4657,947,2024-08-04,582,1,,18.2,0,0.07,19.47
4658,947,2024-08-04,70,1,,322.43,0,0.065,343.39
4659,947,2024-08-04,159,1,16,639.27,112.83,0.0625,679.22
4660,947,2024-08-04,118,1,16,1249.32,220.45,0.06,1324.28
4661,948,2024-08-05,461,3,16,2114.12,373.08,0.07,2262.11
4662,948,2024-08-05,986,2,,12.67,0,0.0725,13.59
4663,948,2024-08-05,95,2,,1110.11,0,0.029,1142.3
4664,948,2024-08-05,128,2,,2114.24,0,0.0725,2267.52
4665,948,2024-08-05,1236,3,16,250.87,44.27,0.0625,266.55
4666,948,2024-08-05,33,3,,1082.27,0,0.0625,1149.91
4667,949,2024-08-06,1442,1,,136.29,0,0.0685,145.63
4668,949,2024-08-06,108,2,,1597.43,0,0.0445,1668.52
4669,949,2024-08-06,1287,1,16,61.34,10.83,0.0625,65.17
4670,949,2024-08-06,863,2,,994.8,0,0.045,1039.57
4671,949,2024-08-06,842,1,16,279.46,49.31,0.065,297.62
4672,949,2024-08-06,1570,2,,128.1,0,0.065,136.43
4673,949,2024-08-06,1890,1,,822.36,0,0.0635,874.58
4674,950,2024-08-07,1677,2,,532.55,0,0.06875,569.16
4675,950,2024-08-07,511,1,,371.47,0,0.0485,389.49
4676,950,2024-08-07,201,1,,1045.65,0,0.0485,1096.36
4677,950,2024-08-07,353,2,,223.52,0,0,223.52
4678,950,2024-08-07,1559,3,,598.98,0,0.0485,628.03
4679,950,2024-08-07,762,1,,134.13,0,0.07,143.52
4680,950,2024-08-07,1008,2,,248.36,0,0.07,265.75
4681,951,2024-08-08,658,1,,431.83,0,0.0635,459.25
4682,951,2024-08-08,180,2,16,264.03,46.6,0,264.03
4683,951,2024-08-08,1733,2,,756.2,0,0,756.2
4684,951,2024-08-08,1630,3,,655.44,0,0.0575,693.13
4685,951,2024-08-08,739,3,16,868.83,153.31,0.045,907.93
4686,951,2024-08-08,733,1,16,99.92,17.64,0.065,106.41
4687,951,2024-08-08,1606,2,,114.33,0,0.06,121.19
4688,952,2024-08-09,399,3,,1335.84,0,0,1335.84
4689,952,2024-08-09,1284,3,,180.91,0,0.08,195.38
4690,952,2024-08-09,1708,2,16,226.61,39.99,0.0685,242.13
4691,952,2024-08-09,725,3,,1058.52,0,0.04,1100.86
4692,952,2024-08-09,1131,3,,249.46,0,0.0635,265.3
4693,952,2024-08-09,140,2,,1932.33,0,0.07,2067.59
4694,952,2024-08-09,1198,1,16,444.36,78.41,0.045,464.36
4695,953,2024-08-10,868,2,,206.72,0,0.0625,219.64
4696,953,2024-08-10,999,1,,198.27,0,0.0475,207.69
4697,953,2024-08-10,1887,3,,1478.46,0,0.065,1574.56
4698,953,2024-08-10,1010,3,16,149.85,26.45,0.0625,159.22
4699,953,2024-08-10,1858,3,,241.11,0,0.06,255.58
4700,953,2024-08-10,1009,3,,25.34,0,0.0725,27.18
4701,953,2024-08-10,1233,3,,801.48,0,0.0625,851.57
4702,953,2024-08-10,193,3,,239.28,0,0.029,246.22
4703,953,2024-08-10,1816,1,16,282.36,49.84,0.0625,300.01
4704,954,2024-08-11,1809,2,,78.42,0,0.07,83.91
4705,954,2024-08-11,463,2,16,629.73,111.15,0.065,670.66
4706,954,2024-08-11,189,1,16,1050.78,185.42,0.07,1124.33
4707,954,2024-08-11,318,1,,1355.11,0,0.0445,1415.41
4708,954,2024-08-11,156,1,16,970.79,171.32,0.0625,1031.46
4709,954,2024-08-11,852,1,,89.34,0,0.08,96.49
4710,954,2024-08-11,1826,3,,148.97,0,0.06,157.91
4711,954,2024-08-11,887,1,,249.88,0,0,249.88
4712,955,2024-08-12,1829,2,,137.48,0,0.0685,146.9
4713,955,2024-08-12,1438,3,,306.27,0,0.0635,325.72
4714,955,2024-08-12,1545,3,16,273.45,48.26,0.065,291.22
4715,955,2024-08-12,1147,1,,114.36,0,0.0725,122.65
4716,955,2024-08-12,1230,2,,744.45,0,0.0625,790.98
4717,955,2024-08-12,1028,1,,880.95,0,0.04,916.19
4718,955,2024-08-12,465,2,,394.42,0,0.0725,423.02
4719,956,2024-08-13,1697,1,,276.18,0,0.065,294.13
4720,956,2024-08-13,1377,2,,173.84,0,0.0625,184.71
4721,956,2024-08-13,1047,1,16,321.66,56.76,0.065,342.57
4722,956,2024-08-13,374,3,,677.68,0,0.0725,726.81
4723,956,2024-08-13,131,1,,933.23,0,0.0625,991.56
4724,956,2024-08-13,701,1,,378.54,0,0.0625,402.2
4725,956,2024-08-13,684,1,,505.33,0,0.06,535.65
4726,957,2024-08-14,1793,1,16,276.12,48.72,0.04,287.16
4727,957,2024-08-14,665,3,,219.94,0,0.0625,233.69
4728,957,2024-08-14,782,1,,560.03,0,0.0445,584.95
4729,957,2024-08-14,275,1,16,777.46,137.16,0.0625,826.05
4730,957,2024-08-14,1435,3,16,308.16,54.38,0.0635,327.73
4731,957,2024-08-14,95,2,,1082.06,0,0.029,1113.44
4732,957,2024-08-14,962,3,16,340.47,60.09,0.08,367.71
4733,958,2024-08-15,1434,2,,96.21,0,0.06,101.98
4734,958,2024-08-15,988,2,,749,0,0.0575,792.07
4735,958,2024-08-15,1168,2,16,404.32,71.35,0.0685,432.02
4736,958,2024-08-15,490,3,,129.33,0,0.0575,136.77
4737,958,2024-08-15,1026,2,,546.24,0,0.0625,580.38
4738,958,2024-08-15,1027,2,,26.56,0,0.07,28.42
4739,958,2024-08-15,1564,2,,137.13,0,0,137.13
4740,959,2024-08-16,503,2,,279.81,0,0.065,298
4741,959,2024-08-16,1309,2,,341.28,0,0.0725,366.02
4742,959,2024-08-16,119,3,,926.4,0,0.045,968.09
4743,959,2024-08-16,1418,1,,649.91,0,0.0475,680.78
4744,959,2024-08-16,1836,3,,1232.48,0,0.06,1306.43
4745,959,2024-08-16,1604,2,,350.74,0,0.065,373.54
4746,959,2024-08-16,366,2,16,782.8,138.14,0.0485,820.77
4747,960,2024-08-17,1783,2,16,150.18,26.49,0.065,159.94
4748,960,2024-08-17,1518,1,,660.13,0,0.0625,701.39
4749,960,2024-08-17,394,1,16,770.49,135.97,0.0725,826.35
4750,960,2024-08-17,1375,3,,444.54,0,0.06,471.21
4751,960,2024-08-17,1420,2,16,430.77,76.03,0.056,454.89
4752,960,2024-08-17,277,1,,682.12,0,0.06875,729.02
4753,960,2024-08-17,1246,2,,378.87,0,0.0625,402.55
4754,960,2024-08-17,1565,1,,22.55,0,0.0635,23.98
4755,960,2024-08-17,381,3,16,793.24,139.95,0.07,848.77
4756,961,2024-08-18,1595,1,,80.56,0,0.04,83.78
4757,961,2024-08-18,486,2,,2505.04,0,0.0485,2626.53
4758,961,2024-08-18,577,1,,167.15,0,0.0685,178.6
4759,961,2024-08-18,49,1,16,701.1,123.73,0.0685,749.13
4760,961,2024-08-18,356,1,,863.81,0,0.05125,908.08
4761,961,2024-08-18,1382,3,,1422.34,0,0.08,1536.13
4762,961,2024-08-18,1969,3,,452.93,0,0.0725,485.77
4763,961,2024-08-18,1575,2,,462.37,0,0.06,490.11
4764,962,2024-08-19,1248,1,16,163.56,28.86,0.0635,173.95
4765,962,2024-08-19,1246,1,,840.71,0,0.0625,893.25
4766,962,2024-08-19,1169,1,16,47.89,8.45,0.0725,51.36
4767,962,2024-08-19,52,1,16,217.4,38.37,0.06,230.44
4768,962,2024-08-19,1895,2,16,191.53,33.81,0.0635,203.69
4769,962,2024-08-19,1159,2,16,380.65,67.16,0.0625,404.44
4770,962,2024-08-19,1415,2,,9.88,0,0.045,10.32
4771,963,2024-08-20,1466,2,16,831.58,146.73,0.0685,888.54
4772,963,2024-08-20,338,2,16,1305.65,230.42,0.07,1397.05
4773,963,2024-08-20,273,1,,1502.05,0,0.08,1622.21
4774,963,2024-08-20,1130,1,16,481.37,84.96,0.0725,516.27
4775,963,2024-08-20,933,3,,18.78,0,0.07,20.09
4776,963,2024-08-20,222,3,,1080.76,0,0.0625,1148.31
4777,963,2024-08-20,859,2,,197.59,0,0.0635,210.14
4778,963,2024-08-20,1534,3,,17.23,0,0.06,18.26
4779,964,2024-08-21,58,3,,1683.66,0,0.08,1818.35
4780,964,2024-08-21,364,2,,1195.1,0,0.0635,1270.99
4781,964,2024-08-21,1572,2,,609.31,0,0.065,648.92
4782,964,2024-08-21,1930,2,16,584.71,103.17,0.045,611.02
4783,964,2024-08-21,1415,1,,121.22,0,0.045,126.67
4784,964,2024-08-21,851,2,,204.42,0,0.07,218.73
4785,964,2024-08-21,1765,3,,38.68,0,0.0625,41.1
4786,965,2024-08-22,75,1,,498.4,0,0.06,528.3
4787,965,2024-08-22,1648,1,,64.15,0,0.0485,67.26
4788,965,2024-08-22,684,2,16,582.73,102.83,0.06,617.69
4789,965,2024-08-22,79,2,16,581.88,102.72,0.08,628.43
4790,965,2024-08-22,1807,2,16,440.68,77.76,0.06,467.12
4791,965,2024-08-22,548,2,16,254.77,44.97,0.0575,269.42
4792,965,2024-08-22,2000,3,,1149.42,0,0.0445,1200.57
4793,966,2024-08-23,1217,1,,96.21,0,0.0725,103.19
4794,966,2024-08-23,262,2,,891.2,0,0.0485,934.42
4795,966,2024-08-23,1686,1,,158.25,0,0.0625,168.14
4796,966,2024-08-23,1820,1,,242.77,0,0.0725,260.37
4797,966,2024-08-23,1063,2,,487.95,0,0.08,526.99
4798,966,2024-08-23,339,2,,1370.26,0,0.0575,1449.05
4799,966,2024-08-23,1509,2,16,110.19,19.44,0.0445,115.09
4800,967,2024-08-24,1166,3,,643.77,0,0.08,695.27
4801,967,2024-08-24,1723,1,,212.25,0,0.06,224.98
4802,967,2024-08-24,1280,1,16,78.12,13.79,0.0445,81.6
4803,967,2024-08-24,1600,2,16,110.46,19.49,0.0625,117.36
4804,967,2024-08-24,1176,2,,843.3,0,0.08,910.76
4805,967,2024-08-24,1957,3,16,355.73,62.77,0.029,366.05
4806,967,2024-08-24,1056,1,16,86.8,15.32,0.0625,92.22
4807,967,2024-08-24,1993,2,16,492.27,86.88,0.05125,517.5
4808,967,2024-08-24,1666,2,,36.69,0,0.065,39.07
4809,968,2024-08-25,1737,1,,183.85,0,0.06875,196.49
4810,968,2024-08-25,473,3,,392.49,0,0.06,416.04
4811,968,2024-08-25,214,3,16,1707.2,301.32,0.0685,1824.14
4812,968,2024-08-25,331,3,,615.46,0,0.0625,653.93
4813,968,2024-08-25,222,2,,208.6,0,0.0625,221.64
4814,968,2024-08-25,175,2,,497.01,0,0.065,529.32
4815,968,2024-08-25,540,1,16,368.64,65.07,0.0475,386.15
4816,968,2024-08-25,1255,1,,104.94,0,0.0635,111.6
4817,969,2024-08-26,1076,3,,612.92,0,0.0625,651.23
4818,969,2024-08-26,352,2,,1261.43,0,0.06875,1348.15
4819,969,2024-08-26,235,2,16,777.62,137.19,0.045,812.61
4820,969,2024-08-26,251,3,16,1093.68,192.99,0.06,1159.3
4821,969,2024-08-26,788,1,,545.27,0,0.065,580.71
4822,969,2024-08-26,761,3,,151.68,0,0.08,163.81
4823,969,2024-08-26,92,2,,1753.58,0,0.0625,1863.18
4824,970,2024-08-27,296,2,,1549.95,0,0.0635,1648.37
4825,970,2024-08-27,1977,1,,97.34,0,0.0625,103.42
4826,970,2024-08-27,1636,2,,438.45,0,0.07,469.14
4827,970,2024-08-27,966,2,,398.73,0,0.06,422.65
4828,970,2024-08-27,694,2,16,178.53,31.5,0.08,192.81
4829,970,2024-08-27,759,1,16,330.96,58.4,0.08,357.44
4830,970,2024-08-27,1077,1,,431.74,0,0.08,466.28
4831,971,2024-08-28,1552,1,16,10.67,1.88,0.0475,11.18
4832,971,2024-08-28,963,2,,169.46,0,0.07,181.32
4833,971,2024-08-28,1758,2,,620.25,0,0.06,657.46
4834,971,2024-08-28,295,2,16,805.54,142.16,0.0725,863.94
4835,971,2024-08-28,1260,1,,868.74,0,0.0635,923.9
4836,971,2024-08-28,81,3,,1477.58,0,0.04,1536.68
4837,971,2024-08-28,1182,3,16,454.02,80.12,0,454.02
4838,972,2024-08-29,771,1,,770.98,0,0.07,824.95
4839,972,2024-08-29,695,3,,398.2,0,0.0445,415.92
4840,972,2024-08-29,1445,1,,280.73,0,0,280.73
4841,972,2024-08-29,1480,2,16,204.61,36.11,0.0635,217.6
4842,972,2024-08-29,1656,3,16,75.66,13.35,0.0725,81.15
4843,972,2024-08-29,114,1,16,274.06,48.36,0.05125,288.11
4844,972,2024-08-29,533,1,,312.35,0,0.06,331.09
4845,973,2024-08-30,1620,1,,380.26,0,0.0725,407.83
4846,973,2024-08-30,1464,2,,75.81,0,0.08,81.87
4847,973,2024-08-30,1330,3,,585.83,0,0.045,612.19
4848,973,2024-08-30,311,2,,967.02,0,0.06,1025.04
4849,973,2024-08-30,552,2,,135.71,0,0.0635,144.33
4850,973,2024-08-30,1334,1,,190.3,0,0.06,201.72
4851,974,2024-08-31,1564,1,,232.4,0,0,232.4
4852,974,2024-08-31,706,1,,702.24,0,0.0625,746.13
4853,974,2024-08-31,1579,1,,284.26,0,0.0575,300.6
4854,974,2024-08-31,781,3,16,1059.83,187.03,0.0625,1126.07
4855,974,2024-08-31,149,2,16,541.41,95.57,0.0625,575.25
4856,974,2024-08-31,1852,1,16,82.73,14.6,0.065,88.11
4857,974,2024-08-31,1566,2,,56.06,0,0.0475,58.72
4858,974,2024-08-31,906,3,,1024.84,0,0.07,1096.58
4859,975,2024-09-01,2,2,,767.3,0,0.06,813.34
4860,975,2024-09-01,262,1,,824.85,0,0.0485,864.86
4861,975,2024-09-01,1650,3,16,408.9,72.15,0,408.9
4862,975,2024-09-01,1686,1,,280.05,0,0.0625,297.55
4863,975,2024-09-01,526,3,16,448.76,79.19,0.06875,479.61
4864,975,2024-09-01,1270,3,16,87.54,15.45,0.0625,93.01
4865,975,2024-09-01,1681,1,,929.77,0,0.0725,997.18
4866,975,2024-09-01,1477,3,,40.66,0,0.05125,42.74
4867,976,2024-09-02,1952,2,,305.98,0,0.07,327.4
4868,976,2024-09-02,385,2,16,309.83,54.67,0.0445,323.62
4869,976,2024-09-02,920,1,,416.84,0,0.06,441.85
4870,976,2024-09-02,303,1,16,870.36,153.6,0.0725,933.46
4871,976,2024-09-02,949,3,,89.46,0,0.0625,95.05
4872,976,2024-09-02,1687,1,,66.03,0,0.06,69.99
4873,976,2024-09-02,571,1,,794.68,0,0.0685,849.12
4874,976,2024-09-02,1321,2,,722.72,0,0.029,743.68
4875,977,2024-09-03,1556,1,,1070.19,0,0.06875,1143.77
4876,977,2024-09-03,936,3,,798.16,0,0.0475,836.07
4877,977,2024-09-03,405,1,,558.16,0,0.0625,593.04
4878,977,2024-09-03,1059,1,,636.56,0,0.0485,667.43
4879,977,2024-09-03,185,2,16,1421.98,250.98,0.06,1507.3
4880,977,2024-09-03,1742,2,,1647.32,0,0.045,1721.45
4881,978,2024-09-04,1109,1,,80.43,0,0.0635,85.54
4882,978,2024-09-04,1795,3,,202.22,0,0.0725,216.88
4883,978,2024-09-04,488,1,16,882.18,155.67,0.0575,932.91
4884,978,2024-09-04,1281,2,,153.25,0,0.07,163.98
4885,978,2024-09-04,1927,1,16,124.59,21.99,0.045,130.2
4886,978,2024-09-04,1217,3,,825.22,0,0.0725,885.05
4887,978,2024-09-04,1398,1,,1062.23,0,0.0445,1109.5
4888,979,2024-09-05,258,1,,560.96,0,0.0635,596.58
4889,979,2024-09-05,1628,1,,70.08,0,0.0575,74.11
4890,979,2024-09-05,839,3,,637.27,0,0.04,662.76
4891,979,2024-09-05,433,2,,656.09,0,0.0575,693.82
4892,979,2024-09-05,507,2,,158.66,0,0.0445,165.72
4893,979,2024-09-05,1822,2,,258.11,0,0.065,274.89
4894,980,2024-09-06,11,3,,1089.58,0,0.08,1176.75
4895,980,2024-09-06,1073,1,,186.3,0,0.06,197.48
4896,980,2024-09-06,1695,3,,262.72,0,0.045,274.54
4897,980,2024-09-06,1095,3,16,196.85,34.75,0.0445,205.61
4898,980,2024-09-06,273,3,,685.34,0,0.08,740.17
4899,980,2024-09-06,28,2,,580.63,0,0.08,627.08
4900,980,2024-09-06,334,2,,1353.17,0,0.0575,1430.98
4901,981,2024-09-07,1121,3,,682.76,0,0.08,737.38
4902,981,2024-09-07,1592,2,,376.1,0,0.06875,401.96
4903,981,2024-09-07,1939,3,16,125.45,22.14,0.0685,134.04
4904,981,2024-09-07,313,1,16,380.08,67.09,0.0725,407.64
4905,981,2024-09-07,750,1,,128.73,0,0.0445,134.46
4906,981,2024-09-07,535,1,,73.74,0,0.0685,78.79
4907,981,2024-09-07,1879,1,16,351.09,61.95,0.065,373.91
4908,981,2024-09-07,1042,3,16,199.2,35.16,0.065,212.15
4909,982,2024-09-08,854,1,16,141.8,25.02,0.06,150.31
4910,982,2024-09-08,1756,1,,102.22,0,0.0625,108.61
4911,982,2024-09-08,1956,3,16,1005.03,177.33,0.065,1070.36
4912,982,2024-09-08,1497,2,,848.01,0,0.06,898.89
4913,982,2024-09-08,354,2,16,437.98,77.3,0.06,464.26
4914,982,2024-09-08,922,2,,154.88,0,0.0725,166.11
4915,982,2024-09-08,1432,1,,158.06,0,0.07,169.12
4916,982,2024-09-08,1514,1,,512.05,0,0.0575,541.49
4917,983,2024-09-09,18,2,,1320.27,0,0.0685,1410.71
4918,983,2024-09-09,615,3,,803.42,0,0.0625,853.63
4919,983,2024-09-09,1035,1,,312.5,0,0.06,331.25
4920,983,2024-09-09,582,2,,65.54,0,0.07,70.13
4921,983,2024-09-09,1743,2,,38.68,0,0.0445,40.4
4922,983,2024-09-09,790,2,,487.96,0,0.06,517.24
4923,984,2024-09-10,1374,3,,1334.26,0,0.0575,1410.98
4924,984,2024-09-10,1011,1,,99.33,0,0.0625,105.54
4925,984,2024-09-10,682,1,,1053.64,0,0.0445,1100.53
4926,984,2024-09-10,991,2,,192.2,0,0.0625,204.21
4927,984,2024-09-10,772,3,,472.87,0,0,472.87
4928,984,2024-09-10,394,2,,1371.8,0,0.0725,1471.26
4929,985,2024-09-11,1550,1,,367.9,0,0.06,389.97
4930,985,2024-09-11,1806,2,,513.4,0,0.056,542.15
4931,985,2024-09-11,1168,3,,111.76,0,0.0685,119.42
4932,985,2024-09-11,1728,2,,188.25,0,0.045,196.72
4933,985,2024-09-11,584,2,,967.22,0,0.08,1044.6
4934,985,2024-09-11,27,1,,645.31,0,0.065,687.26
4935,986,2024-09-12,38,3,,1375.56,0,0.0625,1461.53
4936,986,2024-09-12,577,1,,352.42,0,0.0685,376.56
4937,986,2024-09-12,630,1,,581.07,0,0.04,604.31
4938,986,2024-09-12,336,2,,1484.32,0,0.07,1588.22
4939,986,2024-09-12,474,1,,1325.36,0,0.0625,1408.19
4940,986,2024-09-12,1056,1,,344.08,0,0.0625,365.58
4941,987,2024-09-13,1166,1,,155.83,0,0.08,168.3
4942,987,2024-09-13,1186,2,,275.29,0,0.0725,295.25
4943,987,2024-09-13,282,1,,473.13,0,0.065,503.88
4944,987,2024-09-13,1317,2,,333.72,0,0.04,347.07
4945,987,2024-09-13,1759,1,,1642.38,0,0.0635,1746.67
4946,987,2024-09-13,1191,1,,181.33,0,0.0625,192.66
4947,988,2024-09-14,1541,1,,1905.78,0,0.0485,1998.21
4948,988,2024-09-14,592,2,,632.94,0,0.0625,672.5
4949,988,2024-09-14,362,3,,689.04,0,0.08,744.16
4950,988,2024-09-14,1381,1,,855.1,0,0.0475,895.72
4951,988,2024-09-14,1346,1,,18.78,0,0.06,19.91
4952,988,2024-09-14,916,1,,384.28,0,0.045,401.57
4953,988,2024-09-14,1963,1,,129.33,0,0.0485,135.6
4954,989,2024-09-15,19,2,,730.04,0,0.0725,782.97
4955,989,2024-09-15,809,2,,65.54,0,0.04,68.16
4956,989,2024-09-15,229,2,,36.69,0,0.0445,38.32
4957,989,2024-09-15,119,3,,990.4,0,0.045,1034.97
4958,989,2024-09-15,1005,1,,400.6,0,0.08,432.65
4959,989,2024-09-15,460,1,,1166.57,0,0.065,1242.4
4960,989,2024-09-15,44,2,,1865,0,0.0485,1955.45
4961,990,2024-09-16,396,1,,989.07,0,0.0575,1045.94
4962,990,2024-09-16,1385,2,,158.25,0,0.0625,168.14
4963,990,2024-09-16,1922,1,,1291.73,0,0.07,1382.15
4964,990,2024-09-16,1561,1,,158.25,0,0.065,168.54
4965,990,2024-09-16,1552,2,,174.11,0,0.0475,182.38
4966,990,2024-09-16,1279,1,,1219.34,0,0.045,1274.21
4967,991,2024-09-17,1513,3,,781.89,0,0.0485,819.81
4968,991,2024-09-17,1754,2,,369.82,0,0.0625,392.93
4969,991,2024-09-17,1956,1,,39.52,0,0.065,42.09
4970,991,2024-09-17,1012,3,,630.35,0,0.06,668.17
4971,991,2024-09-17,903,1,,592.82,0,0.08,640.25
4972,991,2024-09-17,1533,1,,324.68,0,0.029,334.1
4973,992,2024-09-18,72,3,,1682.16,0,0.0625,1787.3
4974,992,2024-09-18,640,3,,337.48,0,0.05125,354.78
4975,992,2024-09-18,1811,1,,196.83,0,0.0685,210.31
4976,992,2024-09-18,1857,1,,504.51,0,0.0685,539.07
4977,992,2024-09-18,1348,3,,126.29,0,0.0625,134.18
4978,992,2024-09-18,1285,1,,81.21,0,0.0625,86.29
4979,993,2024-09-19,1221,1,,43.56,0,0.0635,46.33
4980,993,2024-09-19,1770,1,,303.22,0,0.0635,322.47
4981,993,2024-09-19,881,3,,194.66,0,0.06,206.34
4982,993,2024-09-19,308,3,,1317.85,0,0,1317.85
4983,993,2024-09-19,1709,1,,444.78,0,0.06,471.47
4984,993,2024-09-19,1920,3,,90.78,0,0.0475,95.09
4985,994,2024-09-20,182,1,,1377,0,0,1377
4986,994,2024-09-20,1350,2,,526,0,0.0685,562.03
4987,994,2024-09-20,1108,3,,65.54,0,0.07,70.13
4988,994,2024-09-20,1945,3,,146.76,0,0.07,157.03
4989,994,2024-09-20,290,1,,2693.37,0,0.04,2801.1
4990,994,2024-09-20,760,3,,291.45,0,0.07,311.85
4991,995,2024-09-21,273,2,,560.4,0,0.08,605.23
4992,995,2024-09-21,1957,3,,1066.29,0,0.029,1097.21
4993,995,2024-09-21,102,1,,275.93,0,0.06,292.49
4994,995,2024-09-21,119,1,,375.2,0,0.045,392.08
4995,995,2024-09-21,700,2,,584.31,0,0.08,631.05
4996,995,2024-09-21,731,3,,275.59,0,0.06,292.13
4997,995,2024-09-21,717,1,,164.11,0,0.06,173.96
4998,996,2024-09-22,184,3,,490.76,0,0.0575,518.98
4999,996,2024-09-22,225,2,,1876.54,0,0.0475,1965.68
5000,996,2024-09-22,192,1,,958.81,0,0.0725,1028.32
5001,996,2024-09-22,903,3,,403.24,0,0.08,435.5
5002,996,2024-09-22,1534,3,,125.32,0,0.06,132.84
5003,996,2024-09-22,709,1,,928.8,0,0,928.8
5004,996,2024-09-22,1873,2,,26.56,0,0.065,28.29
5005,997,2024-09-23,634,3,,72.82,0,0.08,78.65
5006,997,2024-09-23,1806,2,,326.55,0,0.056,344.84
5007,997,2024-09-23,1022,3,,94.9,0,0.06,100.59
5008,997,2024-09-23,1711,2,,113.76,0,0.0475,119.16
5009,997,2024-09-23,531,1,,86.92,0,0.07,93
5010,997,2024-09-23,403,1,,492.87,0,0.0485,516.77
5011,998,2024-09-24,1850,1,,562.14,0,0.0685,600.65
5012,998,2024-09-24,1178,3,,898.73,0,0.0625,954.9
5013,998,2024-09-24,1533,3,,22.8,0,0.029,23.46
5014,998,2024-09-24,575,1,,714.27,0,0.06,757.13
5015,998,2024-09-24,1400,1,,1287.21,0,0.08,1390.19
5016,998,2024-09-24,1414,1,,205.61,0,0.0485,215.58
5017,999,2024-09-25,1689,1,,884.55,0,0.0625,939.83
5018,999,2024-09-25,122,2,,1035.65,0,0.04,1077.08
5019,999,2024-09-25,288,2,,2747,0,0.08,2966.76
5020,999,2024-09-25,993,2,,639.62,0,0.0485,670.64
5021,999,2024-09-25,1681,2,,338.24,0,0.0725,362.76
5022,999,2024-09-25,1488,2,,52.76,0,0.04,54.87
5023,1000,2024-09-26,1863,3,,210.11,0,0.06,222.72
