order_detail_id,order_id,product_id,variant_id,qty,unit_price,unit_discount,line_total
11989,4400,29,79,4,140.1,0.0,560.4
11990,4400,29,79,4,140.1,0.0,560.4
11991,4400,87,248,4,66.46,0.0,265.84
11992,4400,30,82,3,10.27,0.0,30.81
11993,4400,19,50,1,192.14,0.0,192.14
11994,4400,24,64,4,112.11,0.0,448.44
11995,4401,96,275,2,92.44,0.0,184.88
11996,4401,47,134,3,97.33,0.0,291.99
11997,4401,82,231,1,21.0,0.0,21.0
11998,4401,10,28,4,236.5,0.0,946.0
11999,4402,39,110,1,58.78,0.0,58.78
12000,4403,89,255,4,61.85,0.0,247.4
12001,4403,99,283,5,61.51,0.0,307.55
12002,4403,49,139,2,38.68,0.0,77.36
12003,4404,78,219,1,80.43,0.0,80.43
12004,4404,92,265,1,74.75,0.0,74.75
12005,4405,57,164,3,26.38,0.0,79.14
12006,4405,18,47,3,98.27,0.0,294.81
12007,4406,58,165,1,43.21,0.0,43.21
12008,4406,74,210,1,212.0,0.0,212.0
12009,4406,17,45,1,88.41,0.0,88.41
12010,4407,2,3,2,81.92,0.0,163.84
12011,4407,15,39,4,161.21,0.0,644.84
12012,4408,7,17,5,51.06,0.0,255.3
12013,4408,9,22,1,56.83,0.0,56.83
12014,4408,19,49,5,207.14,0.0,1035.7
12015,4408,70,199,1,132.33,0.0,132.33
12016,4409,71,202,4,18.78,0.0,75.12
12017,4409,50,141,5,97.34,0.0,486.7
12018,4409,78,218,2,83.43,0.0,166.86
12019,4409,1,1,4,193.05,0.0,772.2
12020,4409,17,46,3,83.41,0.0,250.23
12021,4410,28,75,3,153.25,0.0,459.75
12022,4411,81,227,3,63.08,0.0,189.24
12023,4412,77,217,1,190.3,0.0,190.3
12024,4413,26,69,1,64.15,0.0,64.15
12025,4413,55,156,1,17.23,0.0,17.23
12026,4413,71,202,1,18.78,0.0,18.78
12027,4414,1,2,1,188.05,0.0,188.05
12028,4414,17,46,2,83.41,0.0,166.82
12029,4414,8,20,1,193.95,0.0,193.95
12030,4414,57,162,2,44.38,0.0,88.76
12031,4414,5,13,1,96.21,0.0,96.21
12032,4415,3,5,1,132.59,0.0,132.59
12033,4415,40,116,2,143.52,0.0,287.04
12034,4415,2,3,1,81.92,0.0,81.92
12035,4416,88,252,1,33.4,0.0,33.4
12036,4417,56,159,2,58.28,0.0,116.56
12037,4417,57,163,3,58.38,0.0,175.14
12038,4417,23,61,3,38.88,0.0,116.64
12039,4418,44,127,2,22.65,0.0,45.3
12040,4418,31,85,4,52.47,0.0,209.88
12041,4419,56,160,2,40.28,0.0,80.56
12042,4420,47,135,5,79.33,0.0,396.65
12043,4420,67,191,2,83.05,0.0,166.1
12044,4421,11,30,1,36.69,0.0,36.69
12045,4421,2,4,3,86.92,0.0,260.76
12046,4421,20,52,1,65.61,0.0,65.61
12047,4421,99,283,2,61.51,0.0,123.02
12048,4422,10,28,3,236.5,0.0,709.5
12049,4423,23,60,2,33.88,0.0,67.76
12050,4423,71,202,1,18.78,0.0,18.78
12051,4424,83,234,1,33.04,0.0,33.04
12052,4424,60,173,3,36.2,0.0,108.6
12053,4424,59,167,2,55.83,0.0,111.66
12054,4424,8,20,5,193.95,0.0,969.75
12055,4425,29,78,2,150.1,0.0,300.2
12056,4425,45,128,3,29.45,0.0,88.35
12057,4425,23,60,1,33.88,0.0,33.88
12058,4425,78,219,1,80.43,0.0,80.43
12059,4426,46,132,1,102.22,0.0,102.22
12060,4426,78,219,2,80.43,0.0,160.86
12061,4427,34,97,3,89.03,0.0,267.09
12062,4427,76,214,2,66.03,0.0,132.06
12063,4427,74,209,1,215.0,0.0,215.0
12064,4428,36,103,2,10.53,0.0,21.06
12065,4428,79,222,1,145.61,0.0,145.61
12066,4428,41,117,1,22.66,0.0,22.66
12067,4428,51,145,1,51.92,0.0,51.92
12068,4428,50,142,2,79.34,0.0,158.68
12069,4428,18,47,1,98.27,0.0,98.27
12070,4429,45,129,1,47.45,0.0,47.45
12071,4429,45,129,4,47.45,0.0,189.8
12072,4429,63,181,5,65.54,0.0,327.7
12073,4429,74,210,1,212.0,0.0,212.0
12074,4429,36,104,3,15.53,0.0,46.59
12075,4430,13,35,2,145.62,0.0,291.24
12076,4430,8,20,2,193.95,0.0,387.9
12077,4431,14,38,1,93.42,0.0,93.42
12078,4431,87,248,1,66.46,0.0,66.46
12079,4432,50,141,1,97.34,0.0,97.34
12080,4432,85,243,5,6.14,0.0,30.7
12081,4432,37,105,2,23.93,0.0,47.86
12082,4432,42,121,4,40.62,0.0,162.48
12083,4432,99,283,1,61.51,0.0,61.51
12084,4433,11,30,1,36.69,0.0,36.69
12085,4434,90,256,3,38.11,0.0,114.33
12086,4434,41,117,1,22.66,0.0,22.66
12087,4434,54,153,3,13.28,0.0,39.84
12088,4435,51,143,2,37.92,0.0,75.84
12089,4435,71,201,1,15.78,0.0,15.78
12090,4436,74,210,1,212.0,0.0,212.0
12091,4436,44,127,1,22.65,0.0,22.65
12092,4436,99,284,2,49.51,0.0,99.02
12093,4437,89,254,1,59.85,0.0,59.85
12094,4437,100,286,2,56.34,0.0,112.68
12095,4438,40,114,2,128.52,0.0,257.04
12096,4438,69,198,1,25.8,0.0,25.8
12097,4438,78,219,1,80.43,0.0,80.43
12098,4439,78,218,2,83.43,0.0,166.86
12099,4439,40,115,2,133.52,0.0,267.04
12100,4439,64,183,3,72.17,0.0,216.51
12101,4439,96,276,2,78.44,0.0,156.88
12102,4440,61,175,2,69.85,0.0,139.7
12103,4441,84,239,3,36.36,0.0,109.08
12104,4441,38,107,1,159.11,0.0,159.11
12105,4442,9,22,1,56.83,0.0,56.83
12106,4443,83,233,1,35.04,0.0,35.04
12107,4443,70,199,2,132.33,0.0,264.66
12108,4443,55,156,2,17.23,0.0,34.46
12109,4443,21,57,3,67.82,0.0,203.46
12110,4443,8,21,3,183.95,0.0,551.85
12111,4443,36,101,2,15.53,0.0,31.06
12112,4444,10,28,4,236.5,0.0,946.0
12113,4444,12,31,4,258.11,0.0,1032.44
12114,4444,49,138,4,20.68,0.0,82.72
12115,4444,67,192,3,77.05,0.0,231.15
12116,4445,13,35,2,145.62,0.0,291.24
12117,4446,53,148,1,62.71,0.0,62.71
12118,4446,15,39,1,161.21,0.0,161.21
12119,4446,49,139,1,38.68,0.0,38.68
12120,4447,19,49,2,207.14,0.0,414.28
12121,4448,44,125,2,40.65,0.0,81.3
12122,4448,79,220,3,151.61,0.0,454.83
12123,4448,98,281,2,83.39,0.0,166.78
12124,4448,12,32,4,243.11,0.0,972.44
12125,4448,50,142,2,79.34,0.0,158.68
12126,4449,31,87,2,62.47,0.0,124.94
12127,4450,55,156,1,17.23,0.0,17.23
12128,4451,65,187,5,151.37,0.0,756.85
12129,4451,85,242,3,4.99,0.0,14.97
12130,4451,36,104,2,15.53,0.0,31.06
12131,4452,80,224,3,213.05,0.0,639.15
12132,4452,2,4,1,86.92,0.0,86.92
12133,4453,55,155,4,49.23,0.0,196.92
12134,4453,79,221,1,148.61,0.0,148.61
12135,4453,75,212,3,50.67,0.0,152.01
12136,4454,52,147,5,97.59,0.0,487.95
12137,4454,19,50,1,192.14,0.0,192.14
12138,4455,5,13,1,96.21,0.0,96.21
12139,4455,10,27,4,236.5,0.0,946.0
12140,4455,66,190,1,29.38,0.0,29.38
12141,4456,67,192,4,77.05,0.0,308.2
12142,4456,4,8,2,89.33,0.0,178.66
12143,4456,2,4,1,86.92,0.0,86.92
12144,4456,32,89,1,171.3,0.0,171.3
12145,4457,56,160,1,40.28,0.0,40.28
12146,4458,68,196,3,165.66,0.0,496.98
12147,4458,66,188,2,32.38,0.0,64.76
12148,4458,44,127,4,22.65,0.0,90.6
12149,4458,22,59,2,148.97,0.0,297.94
12150,4458,32,91,5,186.3,0.0,931.5
12151,4459,17,46,3,83.41,0.0,250.23
12152,4459,17,46,2,83.41,0.0,166.82
12153,4460,62,180,1,150.25,0.0,150.25
12154,4460,37,105,2,23.93,0.0,47.86
12155,4460,44,125,2,40.65,0.0,81.3
12156,4460,73,206,1,195.67,0.0,195.67
12157,4460,73,207,3,192.67,0.0,578.01
12158,4461,29,80,2,140.1,0.0,280.2
12159,4462,16,43,1,136.76,0.0,136.76
12160,4462,74,210,2,212.0,0.0,424.0
12161,4463,69,197,1,22.8,0.0,22.8
12162,4463,3,5,3,132.59,0.0,397.77
12163,4463,37,105,2,23.93,0.0,47.86
12164,4463,6,16,1,126.76,0.0,126.76
12165,4463,39,110,2,58.78,0.0,117.56
12166,4464,50,140,1,111.34,0.0,111.34
12167,4464,58,166,2,61.21,0.0,122.42
12168,4464,24,63,4,122.11,0.0,488.44
12169,4465,20,53,1,75.61,0.0,75.61
12170,4466,14,38,1,93.42,0.0,93.42
12171,4466,66,188,3,32.38,0.0,97.14
12172,4466,22,59,1,148.97,0.0,148.97
12173,4466,35,99,3,27.33,0.0,81.99
12174,4467,3,6,1,147.59,0.0,147.59
12175,4467,9,23,2,61.83,0.0,123.66
12176,4467,16,43,1,136.76,0.0,136.76
12177,4468,36,102,1,25.53,0.0,25.53
12178,4468,28,75,1,153.25,0.0,153.25
12179,4468,37,105,2,23.93,0.0,47.86
12180,4468,52,146,3,65.59,0.0,196.77
12181,4469,25,67,2,126.29,0.0,252.58
12182,4470,35,100,3,32.33,0.0,96.99
12183,4470,18,47,2,98.27,0.0,196.54
12184,4470,55,156,2,17.23,0.0,34.46
12185,4471,33,92,3,56.53,0.0,169.59
12186,4471,98,281,3,83.39,0.0,250.17
12187,4471,33,93,1,51.53,0.0,51.53
12188,4472,15,39,2,161.21,0.0,322.42
12189,4472,30,82,5,10.27,0.0,51.35
12190,4473,12,32,2,243.11,0.0,486.22
12191,4473,87,247,4,64.46,0.0,257.84
12192,4474,33,95,1,56.53,0.0,56.53
12193,4475,13,33,1,140.62,0.0,140.62
12194,4476,32,88,1,176.3,0.0,176.3
12195,4476,66,190,3,29.38,0.0,88.14
12196,4476,30,81,2,25.27,0.0,50.54
12197,4477,71,202,1,18.78,0.0,18.78
12198,4477,26,68,2,69.15,0.0,138.3
12199,4477,28,74,1,158.25,0.0,158.25
12200,4477,12,32,4,243.11,0.0,972.44
12201,4477,90,256,1,38.11,0.0,38.11
12202,4478,3,5,1,132.59,0.0,132.59
12203,4479,4,10,3,84.33,0.0,252.99
12204,4479,48,136,3,45.39,0.0,136.17
12205,4480,61,174,3,72.85,0.0,218.55
12206,4480,49,138,4,20.68,0.0,82.72
12207,4480,15,40,1,176.21,0.0,176.21
12208,4480,43,124,3,44.67,0.0,134.01
12209,4480,85,243,1,6.14,0.0,6.14
12210,4481,25,67,1,126.29,0.0,126.29
12211,4481,40,114,4,128.52,0.0,514.08
12212,4481,31,84,2,47.47,0.0,94.94
12213,4481,12,31,1,258.11,0.0,258.11
12214,4482,47,135,1,79.33,0.0,79.33
12215,4483,61,174,3,72.85,0.0,218.55
12216,4483,20,53,1,75.61,0.0,75.61
12217,4484,22,59,1,148.97,0.0,148.97
12218,4484,3,5,4,132.59,0.0,530.36
12219,4484,40,115,2,133.52,0.0,267.04
12220,4484,28,76,1,158.25,0.0,158.25
12221,4484,93,266,1,27.84,0.0,27.84
12222,4485,13,34,3,155.62,0.0,466.86
12223,4485,36,103,3,10.53,0.0,31.59
12224,4485,75,212,3,50.67,0.0,152.01
12225,4485,27,71,2,12.55,0.0,25.1
12226,4486,5,13,2,96.21,0.0,192.42
12227,4486,24,63,1,122.11,0.0,122.11
12228,4486,98,281,1,83.39,0.0,83.39
12229,4487,20,53,2,75.61,0.0,151.22
12230,4487,30,83,3,15.27,0.0,45.81
12231,4487,40,116,4,143.52,0.0,574.08
12232,4488,81,226,5,61.08,0.0,305.4
12233,4488,77,217,2,190.3,0.0,380.6
12234,4489,23,60,1,33.88,0.0,33.88
12235,4490,51,145,2,51.92,0.0,103.84
12236,4490,23,60,4,33.88,0.0,135.52
12237,4491,60,172,5,18.2,0.0,91.0
12238,4491,94,271,4,24.87,0.0,99.48
12239,4492,77,216,1,190.3,0.0,190.3
12240,4492,48,137,1,45.39,0.0,45.39
12241,4493,65,185,2,154.37,0.0,308.74
12242,4493,21,56,3,72.82,0.0,218.46
12243,4494,1,1,3,193.05,0.0,579.15
12244,4494,49,139,5,38.68,0.0,193.4
12245,4495,53,149,2,44.71,0.0,89.42
12246,4495,30,82,1,10.27,0.0,10.27
12247,4495,69,197,1,22.8,0.0,22.8
12248,4495,35,99,1,27.33,0.0,27.33
12249,4495,23,61,2,38.88,0.0,77.76
12250,4495,72,204,1,156.23,0.0,156.23
12251,4496,79,220,2,151.61,0.0,303.22
12252,4497,72,205,3,153.23,0.0,459.69
12253,4497,46,130,1,70.22,0.0,70.22
12254,4497,21,56,3,72.82,0.0,218.46
12255,4497,77,216,2,190.3,0.0,380.6
12256,4497,67,191,1,83.05,0.0,83.05
12257,4498,31,85,1,52.47,0.0,52.47
12258,4498,22,58,4,138.97,0.0,555.88
12259,4498,48,137,1,45.39,0.0,45.39
12260,4499,54,152,2,31.28,0.0,62.56
12261,4500,91,261,1,23.66,0.0,23.66
12262,4500,24,63,2,122.11,0.0,244.22
12263,4500,10,25,2,241.5,0.0,483.0
12264,4500,55,156,3,17.23,0.0,51.69
12265,4501,36,103,3,10.53,0.0,31.59
12266,4502,30,82,2,10.27,0.0,20.54
12267,4503,40,114,3,128.52,0.0,385.56
12268,4503,37,106,1,18.93,0.0,18.93
12269,4503,71,201,4,15.78,0.0,63.12
12270,4504,46,133,2,88.22,0.0,176.44
12271,4504,62,178,5,150.25,0.0,751.25
12272,4504,25,66,3,136.29,0.0,408.87
12273,4504,83,233,3,35.04,0.0,105.12
12274,4505,85,241,1,6.14,0.0,6.14
12275,4505,27,73,1,7.55,0.0,7.55
12276,4506,69,197,4,22.8,0.0,91.2
12277,4507,92,262,1,62.75,0.0,62.75
12278,4507,8,20,2,193.95,0.0,387.9
12279,4508,18,48,4,93.27,0.0,373.08
12280,4508,18,47,2,98.27,0.0,196.54
12281,4509,100,287,1,44.34,0.0,44.34
12282,4510,1,1,3,193.05,0.0,579.15
12283,4510,22,58,4,138.97,0.0,555.88
12284,4510,79,222,2,145.61,0.0,291.22
12285,4510,28,76,5,158.25,0.0,791.25
12286,4510,29,79,2,140.1,0.0,280.2
12287,4511,82,231,2,21.0,0.0,42.0
12288,4511,12,32,3,243.11,0.0,729.33
12289,4511,21,57,4,67.82,0.0,271.28
12290,4512,62,177,2,153.25,0.0,306.5
12291,4512,96,277,2,80.44,0.0,160.88
12292,4512,8,20,1,193.95,0.0,193.95
12293,4512,71,202,2,18.78,0.0,37.56
12294,4512,58,165,1,43.21,0.0,43.21
12295,4513,98,281,3,83.39,0.0,250.17
12296,4513,63,181,2,65.54,0.0,131.08
12297,4513,88,250,1,45.4,0.0,45.4
12298,4514,54,152,3,31.28,0.0,93.84
12299,4515,3,6,1,147.59,0.0,147.59
12300,4516,4,8,2,89.33,0.0,178.66
12301,4517,70,199,2,132.33,0.0,264.66
12302,4517,53,148,1,62.71,0.0,62.71
12303,4518,98,281,1,83.39,0.0,83.39
12304,4518,12,32,1,243.11,0.0,243.11
12305,4518,51,144,1,19.92,0.0,19.92
12306,4519,9,24,2,56.83,0.0,113.66
12307,4519,45,128,2,29.45,0.0,58.9
12308,4519,56,160,4,40.28,0.0,161.12
12309,4520,29,77,3,135.1,0.0,405.3
12310,4520,40,115,2,133.52,0.0,267.04
12311,4521,64,183,1,72.17,0.0,72.17
12312,4521,47,135,1,79.33,0.0,79.33
12313,4521,54,153,1,13.28,0.0,13.28
12314,4521,69,197,2,22.8,0.0,45.6
12315,4521,13,34,2,155.62,0.0,311.24
12316,4522,63,182,2,65.54,0.0,131.08
12317,4522,61,176,1,66.85,0.0,66.85
12318,4522,28,74,2,158.25,0.0,316.5
12319,4522,37,106,1,18.93,0.0,18.93
12320,4522,55,154,4,35.23,0.0,140.92
12321,4522,41,118,2,40.66,0.0,81.32
12322,4523,84,239,3,36.36,0.0,109.08
12323,4524,11,29,3,41.69,0.0,125.07
12324,4524,22,58,1,138.97,0.0,138.97
12325,4524,75,213,1,44.67,0.0,44.67
12326,4524,49,138,1,20.68,0.0,20.68
12327,4524,88,251,3,33.4,0.0,100.2
12328,4525,20,52,2,65.61,0.0,131.22
12329,4525,4,7,5,84.33,0.0,421.65
12330,4526,60,172,1,18.2,0.0,18.2
12331,4526,84,238,4,38.36,0.0,153.44
12332,4526,57,162,1,44.38,0.0,44.38
12333,4526,16,44,1,121.76,0.0,121.76
12334,4526,4,7,2,84.33,0.0,168.66
12335,4527,100,285,1,42.34,0.0,42.34
12336,4527,63,182,1,65.54,0.0,65.54
12337,4528,19,51,4,192.14,0.0,768.56
12338,4528,28,75,4,153.25,0.0,613.0
12339,4528,92,264,3,62.75,0.0,188.25
12340,4528,68,196,2,165.66,0.0,331.32
12341,4529,82,232,4,33.0,0.0,132.0
12342,4529,15,40,1,176.21,0.0,176.21
12343,4529,60,173,3,36.2,0.0,108.6
12344,4529,96,276,1,78.44,0.0,78.44
12345,4529,30,81,2,25.27,0.0,50.54
12346,4530,29,80,4,140.1,0.0,560.4
12347,4530,74,209,1,215.0,0.0,215.0
12348,4530,37,105,1,23.93,0.0,23.93
12349,4531,2,4,3,86.92,0.0,260.76
12350,4531,32,89,2,171.3,0.0,342.6
12351,4531,30,81,3,25.27,0.0,75.81
12352,4532,87,249,2,78.46,0.0,156.92
12353,4532,4,8,2,89.33,0.0,178.66
12354,4532,68,193,1,165.66,0.0,165.66
12355,4533,80,225,2,213.05,0.0,426.1
12356,4534,3,5,5,132.59,0.0,662.95
12357,4534,95,274,3,7.88,0.0,23.64
12358,4534,31,84,2,47.47,0.0,94.94
12359,4535,78,218,1,83.43,0.0,83.43
12360,4536,53,150,1,76.71,0.0,76.71
12361,4537,36,103,5,10.53,0.0,52.65
12362,4538,34,96,3,79.03,0.0,237.09
12363,4538,5,14,1,81.21,0.0,81.21
12364,4539,2,3,1,81.92,0.0,81.92
12365,4540,8,21,1,183.95,0.0,183.95
12366,4541,76,215,2,63.03,0.0,126.06
12367,4541,43,124,3,44.67,0.0,134.01
12368,4542,2,3,3,81.92,0.0,245.76
12369,4543,30,81,1,25.27,0.0,25.27
12370,4543,87,248,1,66.46,0.0,66.46
12371,4543,57,164,2,26.38,0.0,52.76
12372,4543,79,222,4,145.61,0.0,582.44
12373,4543,48,136,3,45.39,0.0,136.17
12374,4544,36,104,1,15.53,0.0,15.53
12375,4544,47,134,2,97.33,0.0,194.66
12376,4544,3,5,1,132.59,0.0,132.59
12377,4544,16,43,2,136.76,0.0,273.52
12378,4545,17,46,2,83.41,0.0,166.82
12379,4546,71,202,1,18.78,0.0,18.78
12380,4546,51,144,1,19.92,0.0,19.92
12381,4546,14,38,1,93.42,0.0,93.42
12382,4546,48,137,2,45.39,0.0,90.78
12383,4547,47,135,4,79.33,0.0,317.32
12384,4548,5,11,1,86.21,0.0,86.21
12385,4548,82,232,1,33.0,0.0,33.0
12386,4548,62,178,1,150.25,0.0,150.25
12387,4549,39,111,3,68.78,0.0,206.34
12388,4549,16,43,5,136.76,0.0,683.8
12389,4549,45,128,1,29.45,0.0,29.45
12390,4549,8,21,2,183.95,0.0,367.9
12391,4550,44,127,2,22.65,0.0,45.3
12392,4551,95,274,4,7.88,0.0,31.52
12393,4551,29,78,4,150.1,0.0,600.4
12394,4552,76,215,2,63.03,0.0,126.06
12395,4552,23,62,2,48.88,0.0,97.76
12396,4552,43,123,3,12.67,0.0,38.01
12397,4552,67,192,3,77.05,0.0,231.15
12398,4552,97,279,1,39.57,0.0,39.57
12399,4553,11,30,1,36.69,0.0,36.69
12400,4553,74,210,3,212.0,0.0,636.0
12401,4554,43,123,3,12.67,0.0,38.01
12402,4554,55,154,4,35.23,0.0,140.92
12403,4554,62,180,5,150.25,0.0,751.25
12404,4555,68,195,1,162.66,0.0,162.66
12405,4555,18,47,4,98.27,0.0,393.08
12406,4555,63,182,2,65.54,0.0,131.08
12407,4555,32,88,4,176.3,0.0,705.2
12408,4555,70,200,2,129.33,0.0,258.66
12409,4555,65,186,4,154.37,0.0,617.48
12410,4556,28,76,3,158.25,0.0,474.75
12411,4556,45,128,1,29.45,0.0,29.45
12412,4556,55,156,3,17.23,0.0,51.69
12413,4557,22,58,3,138.97,0.0,416.91
12414,4557,11,29,3,41.69,0.0,125.07
12415,4558,1,2,5,188.05,0.0,940.25
12416,4558,9,23,4,61.83,0.0,247.32
12417,4558,93,267,2,29.84,0.0,59.68
12418,4559,17,45,2,88.41,0.0,176.82
12419,4559,82,230,1,21.0,0.0,21.0
12420,4559,86,246,3,85.71,0.0,257.13
12421,4559,70,200,2,129.33,0.0,258.66
12422,4560,45,128,1,29.45,0.0,29.45
12423,4560,20,54,1,60.61,0.0,60.61
12424,4561,54,152,2,31.28,0.0,62.56
12425,4561,15,39,5,161.21,0.0,806.05
12426,4562,40,113,2,133.52,0.0,267.04
12427,4562,47,135,2,79.33,0.0,158.66
12428,4563,50,141,1,97.34,0.0,97.34
12429,4563,5,13,1,96.21,0.0,96.21
12430,4563,53,149,1,44.71,0.0,44.71
12431,4564,62,178,1,150.25,0.0,150.25
12432,4565,11,29,2,41.69,0.0,83.38
12433,4565,29,78,1,150.1,0.0,150.1
12434,4565,90,256,3,38.11,0.0,114.33
12435,4565,61,174,1,72.85,0.0,72.85
12436,4565,10,28,1,236.5,0.0,236.5
12437,4566,95,274,2,7.88,0.0,15.76
12438,4567,48,137,3,45.39,0.0,136.17
12439,4567,61,174,1,72.85,0.0,72.85
12440,4567,15,40,2,176.21,0.0,352.42
12441,4567,39,112,1,53.78,0.0,53.78
12442,4568,60,171,5,18.2,0.0,91.0
12443,4569,56,159,1,58.28,0.0,58.28
12444,4570,49,139,3,38.68,0.0,116.04
12445,4571,1,1,4,193.05,0.0,772.2
12446,4571,72,205,1,153.23,0.0,153.23
12447,4572,22,59,1,148.97,0.0,148.97
12448,4572,15,39,1,161.21,0.0,161.21
12449,4572,6,15,1,111.76,0.0,111.76
12450,4572,34,97,1,89.03,0.0,89.03
12451,4573,49,138,4,20.68,0.0,82.72
12452,4573,64,184,2,66.17,0.0,132.34
12453,4573,8,20,2,193.95,0.0,387.9
12454,4574,64,183,3,72.17,0.0,216.51
12455,4574,12,32,5,243.11,0.0,1215.55
12456,4574,19,51,2,192.14,0.0,384.28
12457,4574,6,15,2,111.76,0.0,223.52
12458,4575,52,147,4,97.59,0.0,390.36
12459,4576,62,180,1,150.25,0.0,150.25
12460,4576,90,256,3,38.11,0.0,114.33
12461,4576,52,147,2,97.59,0.0,195.18
12462,4576,51,145,4,51.92,0.0,207.68
12463,4577,74,210,2,212.0,0.0,424.0
12464,4578,10,25,2,241.5,0.0,483.0
12465,4579,5,13,4,96.21,0.0,384.84
12466,4580,58,165,1,43.21,0.0,43.21
12467,4581,83,233,2,35.04,0.0,70.08
12468,4581,31,84,3,47.47,0.0,142.41
12469,4582,78,218,1,83.43,0.0,83.43
12470,4582,72,204,1,156.23,0.0,156.23
12471,4583,1,1,1,193.05,0.0,193.05
12472,4584,27,71,4,12.55,0.0,50.2
12473,4584,54,152,1,31.28,0.0,31.28
12474,4584,39,110,5,58.78,0.0,293.9
12475,4585,22,59,3,148.97,0.0,446.91
12476,4585,72,205,4,153.23,0.0,612.92
12477,4586,59,167,1,55.83,0.0,55.83
12478,4586,81,227,3,63.08,0.0,189.24
12479,4587,7,18,3,51.06,0.0,153.18
12480,4587,90,257,3,52.11,0.0,156.33
12481,4588,55,157,1,17.23,0.0,17.23
12482,4588,90,256,1,38.11,0.0,38.11
12483,4588,87,247,1,64.46,0.0,64.46
12484,4588,8,20,1,193.95,0.0,193.95
12485,4589,8,20,2,193.95,0.0,387.9
12486,4589,16,44,1,121.76,0.0,121.76
12487,4590,21,56,3,72.82,0.0,218.46
12488,4590,94,271,2,24.87,0.0,49.74
12489,4590,43,123,3,12.67,0.0,38.01
12490,4590,81,229,5,75.08,0.0,375.4
12491,4590,96,278,4,80.44,0.0,321.76
12492,4591,52,147,1,97.59,0.0,97.59
12493,4591,4,9,3,99.33,0.0,297.99
12494,4591,5,14,1,81.21,0.0,81.21
12495,4591,42,119,1,40.62,0.0,40.62
12496,4592,76,214,2,66.03,0.0,132.06
12497,4592,35,99,3,27.33,0.0,81.99
12498,4593,38,107,3,159.11,0.0,477.33
12499,4593,58,166,2,61.21,0.0,122.42
12500,4594,75,213,2,44.67,0.0,89.34
12501,4594,32,91,1,186.3,0.0,186.3
12502,4594,31,87,1,62.47,0.0,62.47
12503,4594,64,184,2,66.17,0.0,132.34
12504,4594,36,103,1,10.53,0.0,10.53
12505,4594,49,138,3,20.68,0.0,62.04
12506,4595,10,28,2,236.5,0.0,473.0
12507,4596,79,221,2,148.61,0.0,297.22
12508,4596,68,196,1,165.66,0.0,165.66
12509,4596,57,164,4,26.38,0.0,105.52
12510,4596,63,182,1,65.54,0.0,65.54
12511,4596,90,257,4,52.11,0.0,208.44
12512,4597,13,34,1,155.62,0.0,155.62
12513,4598,46,130,1,70.22,0.0,70.22
12514,4598,99,283,3,61.51,0.0,184.53
12515,4598,48,136,5,45.39,0.0,226.95
12516,4598,54,153,1,13.28,0.0,13.28
12517,4598,14,36,4,78.42,0.0,313.68
12518,4598,55,154,1,35.23,0.0,35.23
12519,4599,85,240,1,18.14,0.0,18.14
12520,4599,37,106,4,18.93,0.0,75.72
12521,4600,41,118,5,40.66,0.0,203.3
12522,4600,83,234,2,33.04,0.0,66.08
12523,4600,14,37,5,83.42,0.0,417.1
12524,4600,11,29,2,41.69,0.0,83.38
12525,4600,1,1,1,193.05,0.0,193.05
12526,4601,6,15,3,111.76,0.0,335.28
12527,4601,61,174,1,72.85,0.0,72.85
12528,4602,13,33,3,140.62,0.0,421.86
12529,4602,41,117,3,22.66,0.0,67.98
12530,4603,87,248,1,66.46,0.0,66.46
12531,4603,20,55,2,60.61,0.0,121.22
12532,4603,99,284,1,49.51,0.0,49.51
12533,4603,77,216,2,190.3,0.0,380.6
12534,4604,20,53,2,75.61,0.0,151.22
12535,4604,34,96,5,79.03,0.0,395.15
12536,4604,98,282,3,69.39,0.0,208.17
12537,4605,63,182,2,65.54,0.0,131.08
12538,4606,28,76,1,158.25,0.0,158.25
12539,4606,64,183,1,72.17,0.0,72.17
12540,4607,81,227,5,63.08,0.0,315.4
12541,4607,31,84,3,47.47,0.0,142.41
12542,4607,56,159,5,58.28,0.0,291.4
12543,4607,14,38,3,93.42,0.0,280.26
12544,4608,19,49,2,207.14,0.0,414.28
12545,4608,70,199,1,132.33,0.0,132.33
12546,4608,31,85,1,52.47,0.0,52.47
12547,4609,74,210,2,212.0,0.0,424.0
12548,4609,77,217,1,190.3,0.0,190.3
12549,4610,56,160,4,40.28,0.0,161.12
12550,4610,49,138,1,20.68,0.0,20.68
12551,4610,21,57,5,67.82,0.0,339.1
12552,4611,43,124,2,44.67,0.0,89.34
12553,4611,65,186,2,154.37,0.0,308.74
12554,4611,81,228,1,63.08,0.0,63.08
12555,4611,96,275,3,92.44,0.0,277.32
12556,4612,56,160,2,40.28,0.0,80.56
12557,4612,7,18,2,51.06,0.0,102.12
12558,4612,32,90,4,176.3,0.0,705.2
12559,4612,49,139,1,38.68,0.0,38.68
12560,4612,29,77,1,135.1,0.0,135.1
12561,4612,53,148,3,62.71,0.0,188.13
12562,4613,12,31,3,258.11,0.0,774.33
12563,4613,35,99,3,27.33,0.0,81.99
12564,4613,85,243,4,6.14,0.0,24.56
12565,4613,14,37,5,83.42,0.0,417.1
12566,4614,70,199,1,132.33,0.0,132.33
12567,4615,61,174,1,72.85,0.0,72.85
12568,4615,88,251,2,33.4,0.0,66.8
12569,4615,49,139,1,38.68,0.0,38.68
